month,ret_1m,ret_3m,ret_6m,ret_12m,vol_3m,vol_6m,ma3_dev,ma6_dev,ma12_dev,momentum,trend,reversal,pe,ps,pb,ev_to_mc,revenue_growth_yoy,net_income_growth_yoy,ocf_growth_yoy,liabilities_to_assets,asset_growth_yoy,target_return
2023-02-01,-0.10461318316146617,0.06935643503953637,0.23043477291298275,0.6916699056754743,0.15623211906112214,0.24849899435030745,-0.015228615815844115,0.12785241843985795,0.3456037661300293,0.3350479560744489,0.11262380262401384,0.10461318316146617,0.0,0.0,0.0,-0.1490116170935255,0.46231243065313166,0.4281488488787599,0.618940625709804,0.5033277060408324,0.30853883344159283,-0.13484555563049505
2023-03-01,-0.13484555563049505,-0.06928265839548775,0.2128475483270198,0.8922961881751139,0.18606046015520356,0.2503535632521267,-0.12962043103488607,-0.051309295839155666,0.11322969640997416,0.34769310395751485,-0.18092972687404174,0.13484555563049505,0.0,0.0,0.0,-0.19093704958815094,0.46231243065313166,0.4281488488787599,0.618940625709804,0.5033277060408324,0.30853883344159283,-0.10210803420005177
2023-04-01,-0.10210803420005177,-0.30444988861655775,0.24293269221474767,0.5815734973311673,0.018220946855353522,0.24739265457577123,-0.11791353945381489,-0.1711766486338845,-0.030146333717960383,0.34504072641479944,-0.2890901880876994,0.10210803420005177,0.0,0.0,0.0,-0.2110586569439863,0.46231243065313166,0.4281488488787599,0.618940625709804,0.5033277060408324,0.30853883344159283,-0.041526073616256154
2023-05-01,-0.041526073616256154,-0.25544286143475914,-0.20380303262063604,0.29731882015169075,0.04734702556829935,0.12331981571586854,-0.06404930861060698,-0.17772698044510282,-0.0866358457224563,-0.16227695900437988,-0.2417762890557098,0.041526073616256154,0.0,0.0,0.0,-0.22792050967146604,0.5818081004589073,2.116437663183495,-1.1475526946340224,0.4730199809427606,0.42287939871201297,0.0584813074096755
2023-06-01,0.0584813074096755,-0.08906459580857451,-0.1521766222375246,0.11877022845906526,0.08109725318661963,0.1286555738188794,0.02374017065426104,-0.10637200905314681,-0.04141974195515408,-0.2106579296472001,-0.08263183839888577,-0.0584813074096755,0.0,0.0,0.0,-0.210198312671941,0.5818081004589073,2.116437663183495,-1.1475526946340224,0.4730199809427606,0.42287939871201297,0.29910328751957294
2023-07-01,0.29910328751957294,0.31797501634702807,-0.08328233057923062,0.8326872814808111,0.17508511036991734,0.16373887881220775,0.20144462814983344,0.18168660463509245,0.1892225613076206,-0.38238561809880356,0.3831312327849259,-0.29910328751957294,0.0,0.0,0.0,-0.1649892244156267,0.5818081004589073,2.116437663183495,-1.1475526946340224,0.4730199809427606,0.42287939871201297,0.1018704186150079
2023-08-01,0.1018704186150079,0.5151561696264544,0.12812034213654355,0.3880784969952946,0.12824608951771974,0.16008468500421116,0.1511262862016829,0.2707468455318054,0.2715495434868025,0.026249923521535656,0.4218731317334883,-0.1018704186150079,0.0,0.0,0.0,-0.16831063103688781,0.6628965130818592,0.47342457684845685,0.20760487153032048,0.47009902172794443,0.4285739947996192,-0.009093674759081849
2023-09-01,-0.009093674759081849,0.4184264017707029,0.2920948276127844,0.567114043876189,0.1560978337199941,0.1412892895912443,0.025622251183077926,0.20215743068152303,0.21386279585167123,0.30118850237186623,0.22777968186460096,0.009093674759081849,0.0,0.0,0.0,-0.16947607050657976,0.6628965130818592,0.47342457684845685,0.20760487153032048,0.47009902172794443,0.4285739947996192,0.03415925359437155
2023-10-01,0.03415925359437155,0.1291471609886441,0.48818774796220854,0.8497172040956702,0.055929490876064254,0.12126584774879504,0.01943307317373555,0.16409685566092835,0.19776787649399719,0.454028494367837,0.1835299288346639,-0.03415925359437155,0.0,0.0,0.0,-0.16359581575258642,0.6628965130818592,0.47342457684845685,0.20760487153032048,0.47009902172794443,0.4285739947996192,0.4537567038800374
2023-11-01,0.4537567038800374,0.48974437213555255,1.2571953766074708,0.7971721136375898,0.2556570975296653,0.18092967538445265,0.2749546190874239,0.46255333796250375,0.6359651986911132,0.8034386727274334,0.7375079570499277,-0.4537567038800374,0.0,0.0,0.0,-0.13167407830978484,0.9389303054638107,0.4673479167260861,1.7925121244976001,0.48432957434819995,0.5028174725265393,-0.007664161588928797
2023-12-01,-0.007664161588928797,0.49189352503313977,1.1161411645377664,0.7941139499406273,0.255186348065473,0.18988144019672026,0.11073714153775427,0.287128116486266,0.5317077110109827,1.1238053261266951,0.3978652580240203,0.007664161588928797,0.0,0.0,0.0,-0.13249505550173712,0.9389303054638107,0.4673479167260861,1.7925121244976001,0.48432957434819995,0.5028174725265393,-0.13286853438409596
2024-01-01,-0.13286853438409596,0.2509367531243689,0.4124916833667336,0.29485608405217145,0.30895375064498254,0.20146708239701877,-0.09512147238513535,0.058602681040766935,0.29553927671229463,0.5453602177508295,-0.03651879134436842,0.13286853438409596,0.0,0.0,0.0,-0.14743990437589038,0.9389303054638107,0.4673479167260861,1.7925121244976001,0.48432957434819995,0.5028174725265393,-0.018365271103524705
2024-02-01,-0.018365271103524705,-0.15531742193004028,0.2583611169206719,0.4195827737518716,0.06940418576927282,0.20402753304637392,-0.06059539092529731,0.0034781494568505433,0.23312018202176588,0.2767263880241966,-0.05711724146844677,0.018365271103524705,0.0,0.0,0.0,-0.14706895432635536,1.232068646461022,1.4625613662041421,0.3894654222244587,0.462070161146584,0.4679410804370394,-0.0665649665443635
2024-03-01,-0.0665649665443635,-0.20545416178599085,0.18537779137350885,0.531620513000777,0.05748966726112243,0.20883615621976173,-0.05143339986472939,-0.08564162635019168,0.11395032783214787,0.25194275791787235,-0.13707502621492107,0.0665649665443635,0.0,0.0,0.0,-0.17741520740789862,1.232068646461022,1.4625613662041421,0.3894654222244587,0.462070161146584,0.4679410804370394,0.0768172043010753
2024-04-01,0.0768172043010753,-0.013320745330162809,0.23427334321185844,0.8368304670042417,0.07296273156103682,0.2091705250822211,0.026149681596443264,-0.0451442350136958,0.14727379476942581,0.15745613891078314,-0.018994553417252535,-0.0768172043010753,0.0,0.0,0.0,-0.16450400390025632,1.232068646461022,1.4625613662041421,0.3894654222244587,0.462070161146584,0.4679410804370394,0.19651700750918666
2024-05-01,0.19651700750918666,0.20266579249505545,0.015870842161274545,1.2930189681567672,0.13171852241068452,0.11542862613790014,0.14859026647731466,0.13911245973773023,0.2895486312216702,-0.1806461653479121,0.2877027262150449,-0.19651700750918666,0.0,0.0,0.0,-0.1574238368411206,1.306558537398654,2.456083531137472,14.745016898077909,0.42114651854131835,0.5738410834509224,-0.11236481581229019
2024-06-01,-0.11236481581229019,0.1436558881720429,-0.09131297370395708,0.9229100220264683,0.15573795319950884,0.12572162211483653,-0.02221079426550754,0.028533829312634706,0.09453894421963405,0.021051842108333108,0.006323035047127168,0.11236481581229019,0.0,0.0,0.0,-0.173340967732181,1.306558537398654,2.456083531137472,14.745016898077909,0.42114651854131835,0.5738410834509224,-0.030537781809803377
2024-07-01,-0.030537781809803377,0.02963731426745464,0.01592177782166515,0.4349810621242485,0.16002995637522324,0.11180459782731661,-0.06061415456749153,-0.005465607867722655,0.03341417284159398,0.04645955963146853,-0.06607976243521418,0.030537781809803377,0.0,0.0,0.0,-0.1792079364377146,1.306558537398654,2.456083531137472,14.745016898077909,0.42114651854131835,0.5738410834509224,-0.25432538020269513
2024-08-01,-0.25432538020269513,-0.35832553317082083,-0.228280068827043,-0.028897645459253885,0.11323232351390411,0.15565652190150367,-0.1944964229179753,-0.23025787671663145,-0.22793393166190334,0.026045311375652136,-0.42475429963460676,0.25432538020269513,0.0,0.0,0.0,-0.2904585112675585,0.8565061655200497,1.4419549124105533,0.8718018278438506,0.41309869742907,0.5777158020141775,0.4026635792044162
2024-09-01,0.4026635792044162,0.013990229725240333,0.15965589677419367,0.37463034567145925,0.3340106787618896,0.23321469964077915,0.12400988368310983,0.053587237953320876,0.05695336985254551,-0.24300768243022253,0.1775971216364307,-0.4026635792044162,0.0,0.0,0.0,-0.20959237988587098,0.8565061655200497,1.4419549124105533,0.8718018278438506,0.41309869742907,0.5777158020141775,-0.10548180558536913
2024-10-01,-0.10548180558536913,-0.0643960203615177,-0.0366672311870907,0.18901595718824593,0.3444804383829028,0.24023821839371423,0.0291883392960135,-0.05187846699616672,-0.06623134656414575,0.06881457439827843,-0.022690127700153218,0.10548180558536913,0.0,0.0,0.0,-0.2308670901532024,0.8565061655200497,1.4419549124105533,0.8718018278438506,0.41309869742907,0.5777158020141775,-0.19927024460636023
2024-11-01,-0.19927024460636023,0.004682103790634606,-0.3553211467173264,-0.3450895503921656,0.3238652836248985,0.23506640930743944,-0.1769519246948955,-0.1838965545250273,-0.22692216398629717,-0.15605090211096617,-0.3608484792199228,0.19927024460636023,0.0,0.0,0.0,-0.30695715897431997,0.44325777965374424,0.60780703144379,-0.1541448780723328,0.4033663711208683,0.48541666669318473,0.004453189818831582
2024-12-01,0.004453189818831582,-0.2805429905873895,-0.2704776217482727,-0.33709247949002097,0.10196830573149615,0.23369032448299193,-0.07375691917633964,-0.1365234859636988,-0.19705834757063256,-0.2749308115671043,-0.21028040514003843,-0.004453189818831582,0.0,0.0,0.0,-0.302554234443149,0.44325777965374424,0.60780703144379,-0.1541448780723328,0.4033663711208683,0.48541666669318473,0.1538303568167927
2025-01-01,0.1538303568167927,-0.07197937049438163,-0.1317402058479339,-0.11791596631395995,0.17724597338149625,0.24549436884746906,0.09909648399135729,0.02205584594468446,-0.06388017480964303,-0.2855705626647266,0.12115232993604175,-0.1538303568167927,0.0,0.0,0.0,-0.2664920403999296,0.44325777965374424,0.60780703144379,-0.1541448780723328,0.4033663711208683,0.48541666669318473,0.015905620019457833
2025-02-01,0.015905620019457833,0.17740269630080174,0.18291541792825505,-0.08712059509297732,0.08313435831877924,0.21192913907329486,0.057286344185667915,0.011251969527845018,-0.04174302936268237,0.16700979790879722,0.06853831371351293,-0.015905620019457833,0.0,0.0,0.0,-0.25857585428531127,0.24447363552333035,0.17896360396247313,-0.1990614646179789,0.3796201286250814,0.45092232743615135,0.040988617451163334
